vintage,soc_version,area_title,occ_code,occ_title,o_group,tot_emp,emp_prse,loc_quotient,a_mean,a_median,mean_prse,emp_suppressed,source_file
2019,SOC 2018,"Richmond, VA",35-2014,"Cooks, Restaurant",detailed,5840.0,8.7,0.93,25140.0,24440.0,2.8,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",35-2015,"Cooks, Short Order",detailed,420.0,40.3,0.61,26810.0,26460.0,3.6,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",35-2019,"Cooks, All Other",detailed,,,,34750.0,35810.0,8.6,**,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",35-2021,Food Preparation Workers,detailed,3760.0,10.4,0.97,23720.0,23220.0,1.8,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",35-3011,Bartenders,detailed,1620.0,16.8,0.56,28560.0,28130.0,4.2,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",35-3023,Fast Food and Counter Workers,detailed,14940.0,10.9,0.84,20560.0,19520.0,1.6,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",35-3031,Waiters and Waitresses,detailed,11400.0,8.7,0.99,23500.0,19890.0,4.0,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",35-3041,"Food Servers, Nonrestaurant",detailed,1470.0,16.9,1.18,22530.0,21840.0,2.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,710.0,21.1,0.33,21350.0,20420.0,2.4,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",35-9021,Dishwashers,detailed,2120.0,13.0,0.92,20460.0,19780.0,1.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,1510.0,15.5,0.8,21670.0,20590.0,2.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,120.0,30.5,0.36,23470.0,22360.0,8.0,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,19960.0,3.5,1.01,28040.0,25030.0,2.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,780.0,15.1,1.13,41340.0,37530.0,4.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,580.0,18.1,1.25,48180.0,45190.0,4.8,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,9510.0,6.5,0.99,23660.0,22440.0,2.2,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",37-2012,Maids and Housekeeping Cleaners,detailed,3960.0,10.0,0.96,23670.0,22670.0,4.0,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",37-2021,Pest Control Workers,detailed,340.0,3.7,0.97,44020.0,43530.0,5.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",37-3011,Landscaping and Groundskeeping Workers,detailed,4460.0,8.6,1.09,33480.0,30860.0,2.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",37-3013,Tree Trimmers and Pruners,detailed,,,,50400.0,52740.0,9.8,**,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-0000,Personal Care and Service Occupations,major,15160.0,6.2,1.03,30940.0,24940.0,3.0,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,1190.0,9.3,1.22,43390.0,41910.0,3.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-2011,Animal Trainers,detailed,70.0,45.4,0.95,34280.0,28130.0,12.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-2021,Animal Caretakers,detailed,1030.0,16.2,1.09,24830.0,23460.0,4.8,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,380.0,43.7,0.61,19230.0,18570.0,3.8,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-3091,Amusement and Recreation Attendants,detailed,1430.0,23.4,0.95,20470.0,18860.0,3.2,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-4021,Funeral Attendants,detailed,180.0,14.5,1.18,32080.0,33560.0,6.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,140.0,24.5,1.27,54400.0,54390.0,8.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,1950.0,23.6,1.13,37960.0,32180.0,10.7,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-5092,Manicurists and Pedicurists,detailed,500.0,49.0,1.0,22920.0,19740.0,8.7,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-5093,Shampooers,detailed,150.0,45.6,2.77,21560.0,20670.0,4.2,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-5094,Skincare Specialists,detailed,350.0,43.4,1.37,,,,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-6011,Baggage Porters and Bellhops,detailed,90.0,24.5,0.48,24010.0,22720.0,5.4,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-6012,Concierges,detailed,70.0,17.3,0.38,28380.0,25400.0,5.2,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-7010,Tour and Travel Guides,detailed,320.0,19.6,1.48,25380.0,23750.0,3.0,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-9011,Childcare Workers,detailed,2470.0,18.8,0.98,22030.0,20950.0,2.7,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-9031,Exercise Trainers and Group Fitness Instructors,detailed,2300.0,14.5,1.58,40840.0,38630.0,5.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-9032,Recreation Workers,detailed,1640.0,13.6,1.02,26510.0,23510.0,4.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",39-9041,Residential Advisors,detailed,760.0,22.4,1.58,29370.0,28400.0,4.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-0000,Sales and Related Occupations,major,67630.0,3.0,1.05,42310.0,27440.0,3.0,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-1011,First-Line Supervisors of Retail Sales Workers,detailed,4800.0,6.2,0.92,45540.0,42240.0,2.7,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,1480.0,7.9,1.33,86430.0,68390.0,4.2,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-2011,Cashiers,detailed,20780.0,14.8,1.29,21820.0,21290.0,1.2,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-2021,Counter and Rental Clerks,detailed,2610.0,11.7,1.42,33430.0,30920.0,6.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-2022,Parts Salespersons,detailed,1180.0,17.3,1.03,31140.0,28430.0,4.7,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-2031,Retail Salespersons,detailed,16860.0,12.7,0.87,28690.0,23980.0,3.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-3011,Advertising Sales Agents,detailed,430.0,27.7,0.74,55820.0,47450.0,8.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-3021,Insurance Sales Agents,detailed,1740.0,16.3,0.95,76920.0,55610.0,10.2,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,2020.0,13.0,1.03,90520.0,70580.0,8.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-3041,Travel Agents,detailed,160.0,15.3,0.53,42050.0,41550.0,6.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,4660.0,7.4,1.0,68780.0,60830.0,3.0,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,1320.0,18.8,0.96,94890.0,91440.0,3.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,5600.0,5.7,0.93,79670.0,65900.0,4.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-9011,Demonstrators and Product Promoters,detailed,690.0,37.8,1.99,32980.0,31010.0,1.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-9021,Real Estate Brokers,detailed,350.0,48.6,1.84,90480.0,66980.0,21.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-9022,Real Estate Sales Agents,detailed,940.0,18.5,1.29,58580.0,45590.0,12.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-9031,Sales Engineers,detailed,510.0,32.6,1.81,119600.0,87900.0,16.7,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",41-9041,Telemarketers,detailed,1290.0,8.7,2.15,28850.0,28900.0,4.4,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-0000,Office and Administrative Support Occupations,major,91930.0,2.2,1.05,40640.0,38080.0,0.6,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,7390.0,3.5,1.11,60770.0,56770.0,1.2,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-2011,"Switchboard Operators, Including Answering Service",detailed,190.0,38.4,0.64,28410.0,27710.0,2.6,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-3011,Bill and Account Collectors,detailed,1440.0,19.9,1.37,41920.0,41400.0,1.8,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-3021,Billing and Posting Clerks,detailed,1950.0,7.7,0.94,39610.0,38270.0,1.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,8020.0,4.5,1.19,42330.0,42390.0,1.6,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-3051,Payroll and Timekeeping Clerks,detailed,780.0,9.1,1.23,43880.0,43680.0,3.7,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-3061,Procurement Clerks,detailed,410.0,8.4,1.4,48580.0,47430.0,2.2,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-3071,Tellers,detailed,1290.0,12.8,0.65,32920.0,32710.0,1.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-3099,"Financial Clerks, All Other",detailed,660.0,1.9,4.83,38300.0,36660.0,2.4,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4011,Brokerage Clerks,detailed,560.0,6.5,2.62,48050.0,47030.0,2.6,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4021,Correspondence Clerks,detailed,60.0,32.9,2.18,45670.0,44000.0,5.0,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4031,"Court, Municipal, and License Clerks",detailed,660.0,2.4,0.96,38210.0,36050.0,3.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,90.0,20.5,0.77,43790.0,44670.0,4.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4051,Customer Service Representatives,detailed,15010.0,6.4,1.15,36000.0,34950.0,1.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4061,"Eligibility Interviewers, Government Programs",detailed,730.0,4.9,1.17,44920.0,44210.0,2.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4071,File Clerks,detailed,530.0,14.3,1.15,34130.0,34160.0,2.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,970.0,34.7,0.81,22510.0,22050.0,3.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4111,"Interviewers, Except Eligibility and Loan",detailed,1090.0,25.4,1.29,36140.0,34470.0,3.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4121,"Library Assistants, Clerical",detailed,550.0,5.5,1.42,27650.0,26310.0,2.7,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4131,Loan Interviewers and Clerks,detailed,920.0,39.0,0.99,46410.0,46590.0,2.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4141,New Accounts Clerks,detailed,,,,36980.0,36790.0,5.5,**,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4151,Order Clerks,detailed,410.0,24.8,0.66,33280.0,30240.0,4.7,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,590.0,10.2,1.12,40320.0,39440.0,1.4,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4171,Receptionists and Information Clerks,detailed,5390.0,5.4,1.14,30730.0,30460.0,1.4,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,360.0,19.1,0.65,35980.0,29770.0,8.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-4199,"Information and Record Clerks, All Other",detailed,1230.0,10.4,1.79,43050.0,44710.0,3.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-5011,Cargo and Freight Agents,detailed,330.0,25.8,0.77,42630.0,42550.0,1.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-5021,Couriers and Messengers,detailed,340.0,48.5,1.03,38650.0,31460.0,14.7,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-5031,Public Safety Telecommunicators,detailed,550.0,5.5,1.3,41190.0,39610.0,1.8,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,930.0,12.6,1.05,41740.0,42150.0,3.4,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-5041,"Meter Readers, Utilities",detailed,190.0,42.6,1.39,,,,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-5051,Postal Service Clerks,detailed,280.0,0.0,0.77,51340.0,49160.0,1.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-5052,Postal Service Mail Carriers,detailed,1360.0,0.0,0.9,50720.0,46710.0,1.7,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,820.0,0.0,1.79,50470.0,60130.0,,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-5061,"Production, Planning, and Expediting Clerks",detailed,1300.0,10.6,0.79,49500.0,48010.0,1.7,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,4750.0,4.3,1.51,35300.0,32360.0,1.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,170.0,17.1,0.61,39590.0,40370.0,3.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,2220.0,7.0,0.92,59010.0,57690.0,1.6,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-6012,Legal Secretaries and Administrative Assistants,detailed,550.0,16.6,0.73,50740.0,48630.0,4.6,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-6013,Medical Secretaries and Administrative Assistants,detailed,1400.0,13.7,0.52,35960.0,35020.0,2.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,6850.0,9.9,0.75,39340.0,38140.0,1.7,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-9021,Data Entry Keyers,detailed,560.0,23.4,0.79,33980.0,34430.0,3.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-9022,Word Processors and Typists,detailed,40.0,21.0,0.18,40450.0,40660.0,6.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-9041,Insurance Claims and Policy Processing Clerks,detailed,2280.0,30.4,1.99,46170.0,45510.0,2.4,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,1020.0,30.1,2.73,31660.0,31510.0,3.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-9061,"Office Clerks, General",detailed,13060.0,4.0,0.99,36800.0,34980.0,1.4,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-9071,"Office Machine Operators, Except Computer",detailed,60.0,35.8,0.31,35440.0,35620.0,3.6,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",43-9199,"Office and Administrative Support Workers, All Other",detailed,1250.0,4.1,1.49,40340.0,40260.0,2.0,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",45-0000,"Farming, Fishing, and Forestry Occupations",major,580.0,16.8,0.27,37690.0,34200.0,5.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,80.0,17.8,0.81,55500.0,51370.0,7.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,,,,25830.0,24520.0,6.4,**,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,70.0,40.4,0.42,25150.0,25140.0,12.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",45-4022,Logging Equipment Operators,detailed,130.0,27.8,1.09,43340.0,42060.0,11.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-0000,Construction and Extraction Occupations,major,30070.0,4.0,1.09,45280.0,42090.0,1.2,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,3770.0,6.5,1.35,62500.0,60520.0,1.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2021,Brickmasons and Blockmasons,detailed,570.0,29.3,2.11,47890.0,47710.0,2.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2031,Carpenters,detailed,3080.0,12.3,0.94,45090.0,40450.0,4.2,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2041,Carpet Installers,detailed,,,,37900.0,37190.0,3.2,**,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2044,Tile and Stone Setters,detailed,270.0,46.0,1.48,46800.0,49910.0,8.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2051,Cement Masons and Concrete Finishers,detailed,560.0,22.1,0.64,43000.0,41080.0,5.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2061,Construction Laborers,detailed,4150.0,9.6,0.91,30330.0,30250.0,2.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,650.0,24.1,3.18,38340.0,37690.0,3.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,2280.0,10.8,1.26,44780.0,40280.0,4.8,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2081,Drywall and Ceiling Tile Installers,detailed,340.0,20.8,0.74,39510.0,40390.0,3.6,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2111,Electricians,detailed,3700.0,14.6,1.2,51290.0,48790.0,2.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2121,Glaziers,detailed,,,,56140.0,49700.0,14.5,**,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2132,"Insulation Workers, Mechanical",detailed,1050.0,10.2,8.78,43130.0,42520.0,3.4,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2141,"Painters, Construction and Maintenance",detailed,1170.0,12.6,1.12,40510.0,39260.0,4.4,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2151,Pipelayers,detailed,230.0,19.9,1.43,38090.0,37840.0,3.4,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,1790.0,12.9,0.91,54430.0,52150.0,6.2,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2171,Reinforcing Iron and Rebar Workers,detailed,,,,41430.0,37750.0,3.0,**,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2181,Roofers,detailed,290.0,42.3,0.5,49560.0,46910.0,12.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2211,Sheet Metal Workers,detailed,640.0,27.6,1.09,50580.0,49820.0,3.4,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-2221,Structural Iron and Steel Workers,detailed,340.0,34.2,0.98,51780.0,50420.0,4.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,350.0,46.0,3.37,32900.0,31500.0,6.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-3012,Helpers--Carpenters,detailed,210.0,30.7,1.41,33560.0,34540.0,5.0,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-3013,Helpers--Electricians,detailed,620.0,31.7,1.76,30650.0,30900.0,2.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,,,,28110.0,28730.0,11.1,**,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,420.0,27.7,1.61,32930.0,31910.0,4.6,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-3016,Helpers--Roofers,detailed,210.0,23.8,5.3,28940.0,28720.0,4.7,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-3019,"Helpers, Construction Trades, All Other",detailed,240.0,29.8,1.85,31710.0,30960.0,2.2,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-4011,Construction and Building Inspectors,detailed,580.0,7.9,1.18,55340.0,51980.0,2.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-4021,Elevator and Escalator Installers and Repairers,detailed,60.0,42.4,0.44,71240.0,73250.0,5.1,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-4041,Hazardous Materials Removal Workers,detailed,430.0,27.1,2.15,42690.0,41970.0,3.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-4051,Highway Maintenance Workers,detailed,590.0,1.6,0.87,36020.0,36460.0,2.0,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,160.0,25.6,1.23,37610.0,36000.0,2.6,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-4090,Miscellaneous Construction and Related Workers,detailed,90.0,44.9,0.65,37440.0,35830.0,6.6,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,190.0,21.8,0.97,43630.0,42770.0,2.2,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,60.0,48.6,0.53,47530.0,47090.0,5.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",49-0000,"Installation, Maintenance, and Repair Occupations",major,26770.0,3.6,1.05,51410.0,49040.0,1.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,2830.0,7.0,1.3,70600.0,69810.0,1.9,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,650.0,20.9,1.48,44950.0,43840.0,4.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,70.0,25.7,1.16,44070.0,39230.0,8.4,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,680.0,41.2,0.73,64480.0,64530.0,4.4,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,410.0,32.5,5.76,50360.0,49330.0,5.5,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,300.0,43.6,1.12,63830.0,65090.0,3.7,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,190.0,30.7,1.86,77310.0,80600.0,5.8,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",49-2098,Security and Fire Alarm Systems Installers,detailed,680.0,17.3,2.12,48820.0,46800.0,4.3,,MSA_M2019_dl.xlsx
2019,SOC 2018,"Richmond, VA",49-3011,Aircraft Mechanics and Service Technicians,detailed,120.0,16.6,0.2,58230.0,57750.0,4.7,,MSA_M2019_dl.xlsx
